name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,quantity,min_stock,published
Orange 2.5kg,سمايلي برتقال 2.5 كجم,ITM-05038,,Fresh Produce,kg,,0.00,0.00,0,5,yes
Orange 2.5,تانج برتقال 2.5كيلو,ITM-11938,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Syrup Orange 2.5kg,شراب دارينا برتقال علب 2.5 كجم,ITM-13585,,Fresh Produce,kg,,0.00,0.00,0,5,yes
Orange 2.5kg,تانج كوكتيل البرتقال 2.5 كجم,ITM-14340,,Fresh Produce,kg,,0.00,0.00,0,5,yes
Orange 2.5,ميرند برتقال 2.5 +ربع لتر مجانا,146,,Fresh Produce,pcs,,0.00,5.00,0,5,yes
Syrup Orange 2.50kg,تريسي شراب برتقال 2.50 كجم,ITM-07411,,Fresh Produce,kg,,0.00,0.00,0,5,yes
Orange 200m,عسصير دالا برتقال مع الجزر 200 م,ITM-01173,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 200ml,كوكتيل برتقال 200 مل,ITM-07114,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 200m,شراب البرتقال 200 م,ITM-09865,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Syrup Orange 200m,شراب فلوريدا برتقال 200 م,ITM-10102,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Syrup Orange 200ml,كابرسن شراب البرتقال 200 مل,ITM-10847,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 200m,كوركد لبرتقال 200 م,ITM-11471,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Syrup Nectar Orange 200ml,شراب اورجنال نكتار برتقال 200 مل,ITM-12005,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 200ml,رانش برتقال وجزر 200 مل,ITM-13487,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 200ml,دلتا شراب برتقال 200 مل,ITM-14240,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 2216,عصارة برتقال يدوي 2216,ITM-12991,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 23g,اونيكس سالسا حلوى بنكهة الليمون والبرتقال 23 ج,ITM-16981,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 24Pcs 24pcs,ميرند برتقال 24حبة,215,,Fresh Produce,pcs,,0.00,32.00,0,5,yes
Orange 24*25 24x25g,قارصا كعك جلي البرتقال 24*25ج,ITM-08094,,Fresh Produce,g,,0.00,0.00,0,5,yes
Syrup Orange 240m,شراب اورجنال حبيبات البرتقال 240 م,ITM-01526,,Fresh Produce,pcs,,0.00,2.00,0,5,yes
Syrup Orange 240ml,شراب البرتقال دل مونتي 240 مل,ITM-03911,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 240ml,راني البرتقال 240 مل,ITM-07168,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 240m,ميزو برتقال 240 م,ITM-10646,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 240m,راني البرتقال 240 م,ITM-11142,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Syrup Orange 240ml,سي لايت شراب برتقال 240 مل,ITM-12277,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 25g,فروتي ميدي بالبرتقال 25 جم,ITM-12624,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 25g,جاس ويفر بالبرتقال 25 جم,ITM-16567,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
Syrup Orange 250m,شراب البرتقال نجران 250 م,ITM-01176,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Nectar Orange 250ml,نجا نكتار برتقال 250 مل,ITM-01571,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 250m,سن توب برتقال 250 م,ITM-02485,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Syrup Orange 250ml,دندنة شراب البرتقال 250 مل,ITM-04905,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 250ml,شراب اورجنال برتقال 250 مل,ITM-06924,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 250ml,فانتا برتقال 250 ملي,ITM-07173,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 250ml,ميرندا برتقال 250 مل,181,,Fresh Produce,ml,,0.00,2.00,0,5,yes
Orange 250m,سمارت برتقال 250 م,ITM-10638,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 250m,راني المصاص برتقال 250 م,ITM-11190,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 250m,راني برتقال 250 م,ITM-11388,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 250m,سيزار برتقال 250 م,ITM-11448,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 250m,دلا برتقال 250 م,ITM-11465,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 250ml,التموين سن توب برتقال 250 مل,ITM-11533,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 250g,حلوى جلي بنكهة البرتقال والليمون 250ج,ITM-11943,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 250ml,الكابتن برتقال 250 مل,ITM-13446,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 250ml,شراب اورجنال برتقال وجزر 250 مل,ITM-13477,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 250ml,ليندا برتقال علب 250 مل,ITM-15403,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 250ml,فانتا برتقال 250 مل,ITM-16207,,Fresh Produce,ml,,0.00,2.00,0,5,yes
Orange 2500g,تانج برتقال 2500 جرام,ITM-05400,,Fresh Produce,kg,,0.00,0.00,0,5,yes
Orange 2500g,تانج برتقال 2500 جرام مع العرض الخاص المجان,ITM-09991,,Fresh Produce,kg,,0.00,0.00,0,5,yes
Orange 2500g,ديمة فروتي حلوى بالبرتقال 2500 جم,ITM-15597,,Fresh Produce,kg,,0.00,0.00,0,5,yes
Syrup Orange 275ml,شراب سيزار بلاس برتقال احمر 275 مل,ITM-04491,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 28ml,روح البرتقال الصلي فوستر كلاركس 28 مل,ITM-00926,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 280ml,روح البرتقال كورال 280 ملي,ITM-09546,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 290ml,شراب الريحان برتقال 290 مل,ITM-15066,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 296m,ميزو برتقال 296 م,ITM-11424,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Scented Orange 3.78L,كلوركس برائحة البرتقال 3.78 لتر,ITM-15945,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange 30g,مربى البرتقال بوني 30ج,ITM-09743,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 30g,فرويتا توفي برتقال 30 جم,ITM-12438,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 30g,ديمة بوند ويفر بالبرتقال 30 جم,ITM-17509,,Snacks & Confectionery,g,,0.00,0.00,0,5,yes
Orange 300ml,معطر جو كويك برتقال 300 مل,ITM-01968,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 300m,شراب برتقال 300 م,ITM-10104,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 300m,مودي برتقال 300 م,ITM-10635,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 300m,دلتا برتقال وجزر 300 م,ITM-11393,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 300m,دلتا برتقال 300 م,ITM-11394,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 300m,اورجينا ل برتقال بلس 300 م,ITM-11396,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Syrup Orange 300ml,شراب برتقال واناناس فلوريداناتشورال 300 مل,ITM-11531,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 300ml,شراب برتقال فلوريدا ناتشورال 300 مل,ITM-11532,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 300ml,شراب اناناس وبرتقال 300 مل,ITM-14138,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 300ml,رانش شراب البرتقال 300 مل,ITM-15021,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 300ml,راني شراب برتقال 300 مل,ITM-17443,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 32g,ديمة حلوى طرية فروتي برتقال 32 ج,ITM-17266,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 320ml,ميرندا برتقال 320 مل,169,,Fresh Produce,ml,,0.00,2.50,0,5,yes
Orange 325ml,ميرندا برتقال 325 مل,158,,Fresh Produce,ml,,0.00,2.50,0,5,yes
Orange 330m,سيزار مصاص برتقال وجزر 330 م,ITM-02410,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Syrup Nectar Orange 330ml,شراب نكتار البرتقال دالا330 مل,ITM-05241,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 330ml,راوخ يبي برتقال وجزر 330 مل,ITM-05776,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 330ml,راوخ يبي برتقال 330 مل,ITM-06048,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 330g,سن كويك برتقال 330 جم,ITM-06230,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 330ml,فانتابرتقال 330 مل,ITM-08927,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 330m,سيزار برتقال 330 م,ITM-11441,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 330ml,اورجنال برتقال علب 330 مل,ITM-13365,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 330ml,ميرندا برتقال علب 330 مل,ITM-17121,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 330ml,ميرند برتقال 330 مل,130,,Fresh Produce,ml,,0.00,2.50,0,5,yes
Orange 355ml,ميرندا برتقال 355 ملي,ITM-09535,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 355m,مودي برتقال 355 م,ITM-10642,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 355ml,ليند برتقال 355 مل,ITM-11140,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 355ml,فانتا برتقال علب 355 مل,ITM-13184,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 355ml,اورجينال برتقال 355 مل,ITM-14391,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 355ml,راوخ شراب برتقال 355 مل,ITM-14507,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Orange 355ml,راوخ شراب برتقال احمر 355 مل,ITM-14510,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 360g,مربى البرتقال طعمة 360ج,ITM-10550,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange French 370g,مربى البرتقال الفرنسي 370 جم,ITM-07805,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 400ml,راني منعش برتقال بلاستيك 400 مل,ITM-04178,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 400ml,اورجنال برتقال وجزر 400 مل,ITM-06465,,Fresh Produce,ml,,0.00,2.00,0,5,yes
Orange 400m,برت خلاص البرتقال 400 م,ITM-10874,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 400ml,عير برتقال اورجنال 400 مل,ITM-11695,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange 44g,حلوى لينة بالبرتقال 44 جم,ITM-14116,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 47g,تاياش فروتي حلوى بالبرتقال 47 جم,ITM-02308,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 50g,سواك اف بنكهة برتقال 50ج,ITM-11164,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 500g,فوستر كلاركس برتقال فالنسيا اكياس 500 جم,ITM-07720,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 500m,ليندا برتقال 500 م,ITM-11425,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange 500g,تانج برتقال اكياس 500 جم,ITM-13505,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 500g,تانج كوكتيل البرتقال اكياس 500 جم,ITM-14276,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 500g,يونيفود خليط برتقال 500 جم,ITM-15097,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 60g,فوشية سويس رول برتقال 60 جم,ITM-13788,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 6115,عصارة برتقال يدوي 6115,ITM-12992,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Dove Orange 65g,برونتوديو كروسان برتقال 65 جم,ITM-16537,,Fresh Produce,g,,0.00,1.50,0,5,yes
Orange 75g,بالموليف بالبرتقال والكريم 75 جرام,ITM-05204,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 750g,تانج برتقالمع العرض 750ج,ITM-02901,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 750g,تانج برتقال 750 جرام مع العرض الخاص,ITM-03684,,Fresh Produce,g,,0.00,0.00,0,5,yes
Syrup Orange 750g,شراب فوستر كلاركس برتقال 750جرام,ITM-04872,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 750g,تانج برتقال 750 جرام,ITM-05220,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 750g,جانغو برتقال 750 جرام,ITM-07486,,Fresh Produce,g,,0.00,0.00,0,5,yes
Syrup Orange 750g,شراب سمايلي برتقال 750 جرام,ITM-07488,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 750g,ترايسي برتقال 750 جرام,ITM-07490,,Fresh Produce,g,,0.00,0.00,0,5,yes
Syrup Orange 750g,شراب دارينا برتقال اكياس 750 جم,ITM-12108,,Fresh Produce,g,,0.00,0.00,0,5,yes
Liquid Orange 750ml,سائل تنظيف الاواني برتقال 750 مل,ITM-15157,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange 750,تانج برتقال قزاز 750غ,269,,Fresh Produce,pcs,,0.00,12.00,0,5,yes
Orange Glass . 750g,تانج برتقال زجاج 750 جرام.,ITM-11523,,Fresh Produce,g,,0.00,28.00,0,5,yes
Orange 800g,مربي برتقال حلواني 800 جم,ITM-05686,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 84g,تانج برتقال ظروف84 غم,ITM-14275,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 840ml,سنكويك برتقال 840 مل,ITM-08915,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange 85g,جلي يونيفود برتقال 85 جم,ITM-01665,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 85g,جيلي البرتقال كلاركس 85 جم,ITM-10422,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange 900ml,فلوريدا ناتشورال برتقال واناناس 900 مل,ITM-14679,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange 900ml,فلوريدا ناتشورال برتقال 900 مل,ITM-14680,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange Al Alali 900g,مربى البرتقال العلالي 900 جم,ITM-10535,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange Banana,داناو برتقال وموز وفروله,ITM-00179,,Fresh Produce,pcs,,0.00,2.00,0,5,yes
Orange Banana 130g,هيرو برتقال وموز مع الحبوب130ج,ITM-07208,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange Banana Strawberry 1L,داناو برتقال موز فراولة 1 لتر,ITM-09927,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange Banana Strawberry 1.8L,دانيت برتقال وموز وفراولة 1.8 لتر,ITM-09925,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange Banana Strawberry 180m,داناو برتقال موز فراولة 180 م,ITM-09930,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange Greens 80g,جيلي البرتقال جرينز 80 جم,ITM-10412,,Fresh Produce,g,,0.00,0.00,0,5,yes
Pack Orange Mango,كيس تانج برتقال مانجو,ITM-05216,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange Mango 1L,داناوبرتقال مانجو 1 لتر,ITM-09928,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange Nadec 1.75L,برتقال نادك 1.75 لتر,ITM-06796,,Fresh Produce,L,,0.00,0.00,0,5,yes
Syrup Orange Nadec 18*125 18x125ml,شراب البرتقال نادك 18*125 مل,ITM-08954,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange Nadec 2* 2 1.75L,برتقال نادك 2* 1.75لتر عرض,ITM-00935,,Fresh Produce,L,,0.00,0.00,0,5,yes
Syrup Orange Nadec 250ml,شراب البرتقال نادك 250 مل,ITM-08955,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Orange Nadec 900ml,برتقال ومنجو كافيتا نادك 900 مل,ITM-09813,,Fresh Produce,L,,0.00,0.00,0,5,yes
Orange Sugar 284g,سان دالفور مربى البرتقال بدون سكر 284 جم,ITM-01857,,Rice & Grains,g,,0.00,0.00,0,5,yes
Orange10*6 10x6g,تروبكيان برتقال10*6ج,ITM-09498,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange180 180m,راني حبيبات البرتقال180 م,ITM-02094,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange180 180g,أولكر بيكي كعكة برتقال180 جم,ITM-07186,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange200 200m,راني برتقال200 م,ITM-11390,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange250 250m,الشفاء عسل برتقال250 م,ITM-02633,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Orange28 28g,مربى هلو بالبرتقال28ج,ITM-02628,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange340 340g,الرشيدي الميزان مربى البرتقال340 جم,ITM-05869,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange355 355ml,ميرندا برتقال355 مل,137,,Fresh Produce,ml,,0.00,2.50,0,5,yes
Orange7* 7 55g,برونتو كروسان برتقال7* 55 جم,ITM-16668,,Fresh Produce,g,,0.00,0.00,0,5,yes
Orange750 750m,بليدجي منضف الرخام بالبرتقال750 م,ITM-00392,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Peach Orange840 840ml,سن كويك خوخ وبرتقال840 مل,ITM-12478,,Fresh Produce,L,,0.00,0.00,0,5,yes
Oreo,Oreo,691,,Snacks & Confectionery,pcs,,0.00,1.25,0,5,yes
Oreo Carton,Oreo Carton,1240,,Snacks & Confectionery,pcs,,0.00,18.00,0,5,yes
Original Family 1.50Ltr,Original Family 1.50Ltr,1257,,General,L,,0.00,7.00,0,5,yes
Original Juice 240ml,original عصير 240ml,1256,,Beverages,ml,,0.00,2.50,0,5,yes
Orignal 250Ml,Orignal 250Ml,648,,General,ml,,0.00,1.00,0,5,yes
Ovaltine All In One,Ovaltine All In One,904,,General,pcs,,0.00,15.00,0,5,yes
Oyster Sauce,Oyster Sauce,910,,Canned & Preserved,pcs,,0.00,8.00,0,5,yes
PASTA GUACCI Pasta 34 500g,PASTA GUACCI مكرونة رقم 34 500 جم,ITM-05612,,Rice & Grains,g,,0.00,0.00,0,5,yes
PASTA GUACCI Pasta 35 500g,PASTA GUACCI مكرونة رقم 35 500 جم,ITM-13578,,Rice & Grains,g,,0.00,0.00,0,5,yes
PEANUTS SAlted,PEANUTS SAlted,1337,,Snacks & Confectionery,pcs,,0.00,5.00,0,5,yes
PERFORMANCE40ML Deodorant 40ml,PERFORMANCE40MLركسونا مزيل عرق رجالي,ITM-11371,,Personal Care,ml,,0.00,0.00,0,5,yes
PG-405 Small12Pcs 405ml 12pcs,PG-405 ملاعق اكل حديد صغير12حبة,ITM-13071,,General,ml,,0.00,0.00,0,5,yes
PG-408 Large12Pcs 408 12pcs,PG-408 شوكة اكل حديد كبير12حبة,ITM-13070,,General,pcs,,0.00,0.00,0,5,yes
PIna Sauce,PIna Sauce,911,,Canned & Preserved,pcs,,0.00,7.00,0,5,yes
PL10Trays Glass 3.2+3.4,PL10صواني زجاج 3.2+3.4,ITM-07869,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
PL6Trays Glass 1.7+1.61,PL6صواني زجاج 1.7+1.61,ITM-07870,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
PLASTIC PLATE 50P-SIZE1/2,PLASTIC PLATE 50P-SIZE1/2,ITM-05583,,Kitchen & Home,pcs,,0.00,0.00,0,5,yes
PNM -B22S 2.2LT 22 2.2L,ثلاجات تاجير PNM -B22S 2.2LT,ITM-00407,,General,L,,0.00,0.00,0,5,yes
PNM -P220 2.2LTR,ثلاجات تيجر PNM -P220 2.2LTR,ITM-02625,,General,L,,0.00,0.00,0,5,yes
PNM -P250 2.5LTR,ثلاجات تيجر PNM -P250 2.5LTR,ITM-02626,,General,L,,0.00,0.00,0,5,yes
PNM-B19S LTRS 19 1.9L,ثلاجات تيجر PNM-B19S 1.9 LTRS,ITM-02787,,General,L,,0.00,0.00,0,5,yes
PNM-B25S LTRS 25 2.5L,ثلاجات تيجر PNM-B25S 2.5 LTRS,ITM-02786,,General,L,,0.00,0.00,0,5,yes
PNM-T190 LTRS 190 1.9L,ثلاجات تيجر PNM-T190 1.9 LTRS,ITM-02785,,General,L,,0.00,0.00,0,5,yes
POFAKI CRISPY,POFAKI CRISPY,74,,General,pcs,,0.00,0.75,0,5,yes
POTATO CHEKEN LEG SHAPE,POTATO CHEKEN LEG SHAPE,1150,,Kitchen & Home,pcs,,0.00,5.00,0,5,yes
PRAN Chips,PRAN شips,72,,Snacks & Confectionery,pcs,,0.00,1.00,0,5,yes
PRAN Biscut,PRAN Biscut,866,,General,pcs,,0.00,1.00,0,5,yes
PRANPickles Mango 400g,PRANمخلل المانجو 400 جم,ITM-12828,,Canned & Preserved,g,,0.00,7.00,0,5,yes
PRM -A100 LTR 100 1L,ثلاجات تيجر PRM -A100 1 LTR,ITM-02778,,General,L,,0.00,0.00,0,5,yes
PRM -A190,ثلاجات تيج PRM -A190,ITM-02767,,General,pcs,,0.00,0.00,0,5,yes
PRO -S075 UI LTR 075 0.75L,ثلاجات تيجر PRO -S075 UI 0.75 LTR,ITM-00383,,General,L,,0.00,0.00,0,5,yes
PRO -S100 UI LTR 100 1.0L,ثلاجات تيجر PRO -S100 UI 1.0 LTR,ITM-02774,,General,L,,0.00,0.00,0,5,yes
PRO -S130 UI LTR 130 1.3L,ثلاجات تيجر PRO -S130 UI 1.3 LTR,ITM-02775,,General,L,,0.00,0.00,0,5,yes
Tiger PXC -100,ثلاجات تايجر PXC -100,ITM-02616,,General,pcs,,0.00,0.00,0,5,yes
PXE -1000 1.0LITRE,ثلاجات تيجر PXE -1000 1.0LITRE,ITM-06729,,General,pcs,,0.00,0.00,0,5,yes
PXJ -100S LTR 100 1L,ثلاجات تيجر PXJ -100S 1 LTR,ITM-02769,,General,L,,0.00,0.00,0,5,yes
PXJ -1301 LTR 1301 1.3L,ثلاجات تيجر PXJ -1301 1.3 LTR,ITM-02768,,General,L,,0.00,0.00,0,5,yes
PXJ -1308 BLUE LTR 1308 1.3L,ثلاجات تيجر PXJ -1308 BLUE 1.3 LTR,ITM-02770,,General,L,,0.00,0.00,0,5,yes
PXJ -1901 M LTR 1901 1.9L,ثلاجات تيجر PXJ -1901 M 1.9 LTR,ITM-02777,,General,L,,0.00,0.00,0,5,yes
PXL -130S 1.3LTR 130 1.3L,ثلاجات تيجر PXL -130S 1.3LTR,ITM-02776,,General,L,,0.00,0.00,0,5,yes
Pa 900g,برزميس paجولد 900جرام,ITM-10830,,General,g,,0.00,0.00,0,5,yes
Pads 14Pads,فوط برليفت 14فوطة,ITM-08180,,Personal Care,pcs,,0.00,0.00,0,5,yes
Pads 70pcs,بيبئ جوئ مظفوطة 70 حبة,ITM-18121,,Personal Care,pcs,,0.00,0.00,0,5,yes
Pads Always Gillette,فوط Always ماكسي سميكه,451,,Personal Care,pcs,,0.00,14.00,0,5,yes
Pampers *58Pcs 4 58pcs,بامبرز (4)*58حبة,ITM-06988,,Personal Care,pcs,,0.00,0.00,0,5,yes
Pampers 1,بامبرز رقم 1,454,,Personal Care,pcs,,0.00,15.00,0,5,yes
Diapers Pampers 78Diapers 1,حفاضات بامبرز عناية مميزة رقم1 78حفاض,ITM-12009,,Personal Care,pcs,,0.00,0.00,0,5,yes
Pampers 2,بامبرز عائلي رقم 2,436,,Personal Care,pcs,,0.00,40.00,0,5,yes
Pampers 2,بامبرزعائلي مقاس2,437,,Personal Care,pcs,,0.00,40.00,0,5,yes
Pampers 2,بامبرز مقاس2,442,,Personal Care,pcs,,0.00,13.00,0,5,yes
Pampers 2,بامبرز رقم 2,455,,Personal Care,pcs,,0.00,15.00,0,5,yes
Pampers 32Pcs 2 32pcs,بامبرز رقم 2عناية مميزة 32حبة,ITM-06995,,Personal Care,pcs,,0.00,0.00,0,5,yes
Diapers Pampers 46Diapers 2,حفاضات بامبرز رقم 2 46حفاض,ITM-07997,,Personal Care,pcs,,0.00,0.00,0,5,yes
Pampers 2 64pcs,بامبرز 2 العبوة الاقتصادية 64حبه,ITM-05433,,Personal Care,pcs,,0.00,0.00,0,5,yes
Pampers 2 64pcs,بامبرز 2الاقتصادية 64حبه8% خصم,ITM-14888,,Personal Care,pcs,,0.00,0.00,0,5,yes
Pampers 3,بامبرزعائلي مقاس3,438,,Personal Care,pcs,,0.00,40.00,0,5,yes
Pampers 3,بامبرز رقم 3,440,,Personal Care,pcs,,0.00,13.00,0,5,yes
Pampers 3,بامبرز مقاس3,444,,Personal Care,pcs,,0.00,13.00,0,5,yes
Pampers 3Medium,بامبرز رقم 3وسط,450,,Personal Care,pcs,,0.00,13.00,0,5,yes
