name,name_ar,updated_en,sku,barcode,category,unit,supplier,cost_price,selling_price,quantity,min_stock,published
Myzan 5 Kylw,ميزان 5 كيلو,Myzan Kylw 5,ITM-02644,,General,pcs,,0.00,0.00,0,5,yes
Myzan Fytnamy,ميزان فيتنامي,Myzan Fytnamy,ITM-07277,,General,pcs,,0.00,0.00,0,5,yes
Myzan Hwa Kfrat Syara,ميزان هواء كفرات سيارة,Myzan Hwa Kfrat Syara,275,,General,pcs,,0.00,20.00,0,5,yes
Myzan Shnq 50k,ميزان شنق 50ك,Myzan Shnq 50k 50kg,ITM-02603,,General,kg,,0.00,0.00,0,5,yes
Myzw Shrab Alananas 400ml,ميزو شراب الاناناس 400مل,Syrup 400ml,ITM-02383,,General,ml,,0.00,0.00,0,5,yes
Myzw Shrab Aljwafa 1.5altr,ميزو شراب الجوافة 1.5التر,Syrup Guava 1.5,ITM-12158,,General,pcs,,0.00,0.00,0,5,yes
Myzw Shrab Aljwafa 400ml,ميزو شراب الجوافة 400مل,Syrup Guava 400ml,ITM-02540,,General,ml,,0.00,0.00,0,5,yes
Myzw Shrab Allymwn 400ml,ميزو شراب الليمون 400مل,Syrup 400ml,ITM-02385,,General,ml,,0.00,0.00,0,5,yes
Myzw Shrab Mshmsh 1.5ltr,ميزو شراب مشمش 1.5لتر,Syrup 1.5L,ITM-00732,,General,L,,0.00,0.00,0,5,yes
Mzya Arq Kaznwfa Awd 235ml,مزيا عرق كازنوفاء عود 235مل,Mzya Arq KaznwFa Awd Ml 235ml,ITM-11845,,General,ml,,0.00,0.00,0,5,yes
Mzyl Alarq Arykswna,مزيل العرق اريكسونا,Remover,520,,General,pcs,,0.00,10.00,0,5,yes
Mzyl Alarq Mam Msk 75m,مزيل العرق مام مسك 75م,Remover 75m,ITM-01162,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Alarq Rayt Ghard 150m,مزيل العرق رايت غارد 150م,Remover 150m,ITM-01137,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Alra Ha Mam Balymwn 75m,مزيل الرائحة مام باليمون 75م,Remover 75m,ITM-07306,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Alshhwm Lmkhtlf Alasth 650ml,مزيل الشحوم لمختلف الاسطح 650مل,Remover 650ml,ITM-15159,,General,L,,0.00,0.00,0,5,yes
Mzyl Araq Farms 50ml,مزيل عراق فارمس 50مل,Remover 50ml,ITM-08454,,General,ml,,0.00,0.00,0,5,yes
Mzyl Araq Jylyt 70ml,مزيل عراق جيليت 70مل,Remover 70ml,ITM-08880,,General,ml,,0.00,0.00,0,5,yes
Mzyl Araq Nyfyaatr Almsk 150ml,مزيل عراق نيفياعطر المسك 150مل,Remover 150ml,ITM-04283,,Personal Care,ml,,0.00,0.00,0,5,yes
Mzyl Araq Rwkswna Bawrdbkhakh 175m,مزيل عراق روكسونا باوردبخاخ 175م,Remover Rexona 175m,ITM-10331,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Araq Rwl Awn 50ml,مزيل عراق رول اون 50مل,Remover 50ml,ITM-08453,,General,ml,,0.00,0.00,0,5,yes
Mzyl Araq Sylk Llsydat 50m,مزيل عراق سيلك للسيدات 50م,Remover 50m,ITM-10325,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Arq Arykswna Alkm,مزيل عرق اريكسونا الكم,Deodorant,519,,General,pcs,,0.00,10.00,0,5,yes
Mzyl Arq Arykswna Blak,مزيل عرق اريكسونا بلاك,Deodorant,522,,General,pcs,,0.00,10.00,0,5,yes
Mzyl Arq Balymwn Dwf 50m,مزيل عرق باليمون دوف 50م,Deodorant 50m,ITM-10323,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Arq Bkhakh Amazynj150ml,مزيل عرق بخاخ امازينج150مل,Deodorant 150ml,ITM-11652,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dwf 40 Ml,مزيل عرق دوف 40 مل,Deodorant 40ml,ITM-14185,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dwf 40ml,مزيل عرق دوف 40مل,Deodorant 40ml,ITM-14184,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dwf 40ml,مزيل عرق دوف 40مل,Deodorant 40ml,ITM-15044,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dwf Alasly 40ml,مزيل عرق دوف الاصلي 40مل,Deodorant 40ml,ITM-00858,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dwf Alasly 40ml,مزيل عرق دوف الاصلي 40مل,Deodorant 40ml,ITM-14186,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dwf Jaf Ghyr Mr A Llsydat 50 Ml,مزيل عرق دوف جاف غير مرئى للسيدات 50 مل,Deodorant 50ml,ITM-17018,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dwf Llrjal 150ml,مزيل عرق دوف للرجال 150مل,Deodorant 150ml,ITM-11670,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dwf40 Ml,مزيل عرق دوف40 مل,Deodorant 40ml,ITM-04309,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Dyb Rwal Nyfya,مزيل عرق ديب روال نيفيا,Deodorant,492,,General,pcs,,0.00,10.00,0,5,yes
Mzyl Arq Jlyt 48ml,مزيل عرق جليت 48مل,Deodorant 48ml,ITM-13629,,Personal Care,ml,,0.00,0.00,0,5,yes
Mzyl Arq Jlyt 70ml,مزيل عرق جليت 70مل,Deodorant 70ml,ITM-13630,,Personal Care,ml,,0.00,0.00,0,5,yes
Mzyl Arq Jwlyt 45m,مزيل عرق جوليت 45م,Deodorant Gillette 45m,ITM-09435,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Arq Jwlyt 48ml,مزيل عرق جوليت 48مل,Deodorant Gillette 48ml,ITM-01417,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Jylyt 150ml,مزيل عرق جيليت 150مل,Deodorant 150ml,ITM-11897,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Jylyt Sbray,مزيل عرق جيليت سبراي,Deodorant,ITM-11896,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Arq Mam Khaly Mn Alatr 75ml,مزيل عرق مام خالي من العطر 75مل,Deodorant 75ml,ITM-03844,,Personal Care,ml,,0.00,0.00,0,5,yes
Mzyl Arq Nfya 50ml,مزيل عرق نفيا 50مل,Deodorant 50ml,ITM-05622,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Ny Fya Llrjal 50ml,مزيل عرق نيــــفيا للرجال 50مل,Deodorant 50ml,ITM-08731,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Nyfa150ml,مزيل عرق نيفا150مل,Deodorant 150ml,ITM-12904,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Nyfya 40 Ml,مزيل عرق نيفيا 40 مل,Deodorant 40ml,ITM-16922,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Nyfya150 Ml,مزيل عرق نيفيا150 مل,Deodorant 150ml,ITM-08728,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rkswna50m,مزيل عرق ركسونا50م,Deodorant 50m,ITM-09776,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Arq Rwksna 40 Ml,مزيل عرق روكسنا 40 مل,Deodorant 40ml,ITM-11362,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwksna 40ml,مزيل عرق روكسنا 40مل,Deodorant 40ml,ITM-11367,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwksna 40ml.,مزيل عرق روكسنا 40مل.,Deodorant . 40ml,ITM-07749,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwksna 50ml,مزيل عرق روكسنا 50مل,Deodorant 50ml,ITM-11363,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwkswna 40 Ml,مزيل عرق روكسونا 40 مل,Deodorant Rexona 40ml,ITM-00859,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwkswna 40ml,مزيل عرق روكسونا 40مل,Deodorant Rexona 40ml,ITM-08367,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwkswna Bkhakh 150ml,مزيل عرق روكسونا بخاخ 150مل,Deodorant Rexona 150ml,ITM-00860,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwkswna Bkhakh 175j,مزيل عرق روكسونا بخاخ 175ج,Deodorant Rexona 175g,ITM-10321,,General,g,,0.00,0.00,0,5,yes
Mzyl Arq Rwkswna Bkhakh 175m,مزيل عرق روكسونا بخاخ 175م,Deodorant Rexona 175m,ITM-10411,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Arq Rwkswna Bwm Bwbkhakh 175m,مزيل عرق روكسونا بوم بوبخاخ 175م,Deodorant Rexona 175m,ITM-10332,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Arq Rwkswna Llrjal 50m,مزيل عرق روكسونا للرجال 50م,Deodorant Rexona 50m,ITM-10322,,General,pcs,,0.00,0.00,0,5,yes
Mzyl Arq Rwl Jylyt 36ml,مزيل عرق رول جيليت 36مل,Deodorant 36ml,ITM-11900,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwl Jylyt 36mly,مزيل عرق رول جيليت 36ملي,Deodorant 36ml,ITM-11901,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rwl Nyfya Antaash 50ml,مزيل عرق رول نيفيا انتعاش 50مل,Deodorant 50ml,ITM-11672,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rykswna Alqtn Llsydat 150ml,مزيل عرق ريكسونا القطن للسيدات 150مل,Deodorant 150ml,ITM-11668,,Personal Care,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rykswna Antaash Alasthmam 150 Ml,مزيل عرق ريكسونا انتعاش الاستحمام 150 مل,Deodorant 150ml,ITM-15715,,Household & Cleaning,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rykswna Bambw Llsydat 150ml,مزيل عرق ريكسونا بامبو للسيدات 150مل,Deodorant 150ml,ITM-11669,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rykswna Bambw Llsydat 50ml,مزيل عرق ريكسونا بامبو للسيدات 50مل,Deodorant 50ml,ITM-08224,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rykswna Bawdr Llsydat 150ml,مزيل عرق ريكسونا باودر للسيدات 150مل,Deodorant 150ml,ITM-13440,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Rykswna Kwantm Llrjal 40j,مزيل عرق ريكسونا كوانتم للرجال 40ج,Deodorant 40g,ITM-11316,,General,g,,0.00,0.00,0,5,yes
Mzyl Arq Rykswna Shawr Klyn50ml,مزيل عرق ريكسونا شاور كلين50مل,Deodorant 50ml,ITM-14892,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Sbrayt Alsaada 150ml,مزيل عرق سبرايت السعادة 150مل,Deodorant 150ml,ITM-11654,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arq Sbrayt Awd Frsh 150ml,مزيل عرق سبرايت عود فرش 150مل,Deodorant 150ml,ITM-11653,,General,ml,,0.00,0.00,0,5,yes
Mzyl Arykswna Aswd,مزيل اريكسونا اسود,Remover,521,,General,pcs,,0.00,10.00,0,5,yes
Mzyl Ra Ha Alarq Balsbar Kaznwfa125ml,مزيل رائحة العرق بالصبار كازنوفا125مل,Remover 125ml,ITM-11733,,General,ml,,0.00,0.00,0,5,yes
Mzyn Alhlwyat 55jm,مزين الحلويات 55جم,Mzyn Alhlwyat Jm 55g,ITM-00504,,General,g,,0.00,0.00,0,5,yes
Mzyn Llhlw Azrq 127j,مزين للحلو ازرق 127ج,Mzyn Llhlw Azrq 127j 127g,ITM-09509,,General,g,,0.00,0.00,0,5,yes
NATURAL STRAWBERRY ICF CREAM125ML,NATURAL STRAWBERRY ICF CREAM125ML,NATURAL STRAWBERRY ICF CREAM125ML,ITM-05699,,Personal Care,ml,,0.00,0.00,0,5,yes
NAWARES TISSUES PKT 6+100*2PLY,NAWARES مناديلS PKT 6+100*2PLY,NAWARES TissueS PKT 6+100*2PLY 6 100x2,ITM-06885,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
NAZIN,بقسماط العشرة حبوب NAZIN,NAZIN,ITM-00241,,General,pcs,,0.00,0.00,0,5,yes
NO :8802,NO :8802 الوان خشبيه,NO Wood 8802,ITM-12413,,General,pcs,,0.00,0.00,0,5,yes
NO. 6700,NO. 6700 الوان خشبية,NO. Wood 6700,ITM-14087,,General,pcs,,0.00,0.00,0,5,yes
NO.AB-006,NO.AB-006 مقص,NO.AB-006,ITM-13335,,General,pcs,,0.00,0.00,0,5,yes
NO.DWK-6,NO.DWK-6 مجرد,NO.DWK-6,ITM-12998,,General,pcs,,0.00,0.00,0,5,yes
NO.WS-326,NO.WS-326 مقص,NO.WS-326,ITM-13336,,General,pcs,,0.00,0.00,0,5,yes
NO05744 10,NO05744 حبل 10متر,NO05744 05744 10m,ITM-12884,,General,pcs,,0.00,0.00,0,5,yes
NO155759,NO155759 قاعدة حديد,NO155759,ITM-13326,,General,pcs,,0.00,0.00,0,5,yes
NON STICK 3PCS,صحون NON STICK 3PCS,NON STICK 3PCS,ITM-03026,,General,pcs,,0.00,0.00,0,5,yes
NON STICK 3PCS,مطايب اكل NON STICK 3PCS,NON STICK 3PCS,ITM-03031,,General,pcs,,0.00,0.00,0,5,yes
Nada Juice 200Ml,nada عصير 200ml,Nada Juice 200ml,1245,,Beverages,ml,,0.00,1.50,0,5,yes
Nada Milk 200Ml,nada حليب 200ml,Nada Milk 200ml,1246,,Dairy & Eggs,ml,,0.00,2.00,0,5,yes
Nadec,اناناس طبيعي نادك,Nadec,ITM-07214,,General,pcs,,0.00,0.00,0,5,yes
Nadec,نادك شراب الكوي واليمون عرض,Nadec Syrup,ITM-07674,,General,pcs,,0.00,0.00,0,5,yes
Nadec,كافيتا نادك عرض,Nadec,ITM-11875,,General,pcs,,0.00,0.00,0,5,yes
Nadec 1.5,نادك شراب قمر الدين 1.5لتر,Nadec Syrup 1.5L,ITM-17942,,General,L,,0.00,0.00,0,5,yes
Nadec 1.5,نادك شراب جوافة 1.5لتر,Nadec Syrup 1.5L,ITM-17943,,General,L,,0.00,0.00,0,5,yes
Nadec 1.75,نادك شراب المنجو 1.75لتر,Nadec Syrup 1.75L,ITM-05856,,General,L,,0.00,0.00,0,5,yes
Nadec 1.75,نادك شراب الجوافة 1.75لتر,Nadec Syrup Guava 1.75L,ITM-09882,,General,L,,0.00,0.00,0,5,yes
Nadec 1.75,نادك شراب كيوي وليمون 1.75لتر,Nadec Syrup 1.75L,ITM-09884,,General,L,,0.00,0.00,0,5,yes
Nadec 1.75,نادك شراب كوكتيل التوت1.75لتر,Nadec Syrup 1.75L,ITM-09887,,General,L,,0.00,0.00,0,5,yes
Nadec 1.75,نادك شراب المشكل الطبيعي 1.75لتر,Nadec Syrup Mixed 1.75L,ITM-09888,,General,L,,0.00,0.00,0,5,yes
Nadec 1.75,نادك شراب توت بري1.75لتر,Nadec Syrup 1.75L,ITM-15748,,General,L,,0.00,0.00,0,5,yes
Nadec 180,نادك كافيتاخوخ ومشمش180مل,Nadec Peach 180ml,ITM-11508,,General,ml,,0.00,0.00,0,5,yes
Nadec 200,كابتن نادك بالفنيلا 200مل,Nadec 200ml,ITM-02476,,General,ml,,0.00,0.00,0,5,yes
Nadec 200,نادك شراب أناناس200م,Nadec Syrup 200m,ITM-05694,,General,pcs,,0.00,0.00,0,5,yes
Nadec 200,نادك شراب الرمان 200مل,Nadec Syrup 200ml,ITM-06344,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Nadec 200,نادك فواكة مشكله200مل,Nadec Mixed 200ml,ITM-07043,,General,ml,,0.00,0.00,0,5,yes
Nadec 200,نادك شراب الكوي واليمون 200م,Nadec Syrup 200m,ITM-09864,,General,pcs,,0.00,0.00,0,5,yes
Nadec 200 5+1,نادك شراب ليمون 200مل 5+1,Nadec Syrup 5+1 200ml,ITM-02844,,General,ml,,0.00,0.00,0,5,yes
Nadec 250,نادك شراب الفواكة المشكلة 250مل,Nadec Syrup Mixed 250ml,ITM-01950,,General,ml,,0.00,0.00,0,5,yes
Nadec 3*900,نادك كافيتا 3*900مل عرض,Nadec 3*900 3x900ml,ITM-14566,,General,L,,0.00,0.00,0,5,yes
Nadec 3+1,كابتن نادك حلى الفانيلا 3+1,Nadec 3+1,ITM-04505,,General,pcs,,0.00,0.00,0,5,yes
Nadec 3+1 75,كابتن نادك حلى الشوكو لاتة 3+1 75ج,Nadec 3+1 3 75g,ITM-09859,,General,g,,0.00,0.00,0,5,yes
Nadec 300,نادك شراب جوافة300مل,Nadec Syrup 300ml,ITM-17066,,General,ml,,0.00,0.00,0,5,yes
Nadec 5+1,شراب عرض نادك 5+1,Syrup Nadec 5+1,ITM-09873,,General,pcs,,0.00,0.00,0,5,yes
Nadec 55,نادك كروسان بحشوة الكاكاو55ج,Nadec 55g,ITM-13023,,General,g,,0.00,0.00,0,5,yes
Nadec 55,نادك كروسان سادة 55ج,Nadec 55g,ITM-17092,,General,g,,0.00,0.00,0,5,yes
Nadec 55,نادك كافيتاء كروسان بالعسل 55ج,Nadec 55g,ITM-17155,,General,g,,0.00,0.00,0,5,yes
Nadec 6*170,نادك زبادى كامل الدسم 6*170ج,Nadec 6*170 6x170g,ITM-05805,,General,g,,0.00,0.00,0,5,yes
Nadec 75,حلى الفانيلا كابتن نادك 75ج,Nadec 75g,ITM-11888,,General,g,,0.00,0.00,0,5,yes
Nadec 8 1.75,نادك شراب الفرولة 8فيتامينات1.75لتر,Nadec Syrup 8 1.75L,ITM-08855,,General,L,,0.00,0.00,0,5,yes
Nadec 8 180,نادك كافيتا 8فيتامينات 180مل,Nadec 8 180ml,ITM-11506,,General,ml,,0.00,0.00,0,5,yes
Nadec 8 900,نادك كافيتا 8فيتامينات 900مل,Nadec 8 900ml,ITM-13575,,General,L,,0.00,0.00,0,5,yes
Nadec 80,كريم كرميل نادك 80ج,Nadec 80g,ITM-15911,,Personal Care,g,,0.00,0.00,0,5,yes
Nadec Apple 1.5,نادك شراب بريميوم تفاح 1.5لتر,Nadec Syrup Apple 1.5L,ITM-17944,,Fresh Produce,L,,0.00,0.00,0,5,yes
Nadec Apple 1.75,نادك شراب تفاح 1.75لتر,Nadec Syrup Apple 1.75L,ITM-09886,,Fresh Produce,L,,0.00,0.00,0,5,yes
Nadec Apple 1.75,نادك كوكتيل التفاح 1.75لتر,Nadec Apple 1.75L,ITM-15966,,Fresh Produce,L,,0.00,0.00,0,5,yes
Nadec Apple 1.75,نادك شراب كوكتيل التفاح 1.75لتر,Nadec Syrup Apple 1.75L,ITM-17093,,Fresh Produce,L,,0.00,0.00,0,5,yes
Nadec Apple 125,نادك شراب التفاح 125مل,Nadec Syrup Apple 125ml,ITM-14702,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Nadec Apple 200,نادك كوكتيل التفاح 200مل,Nadec Apple 200ml,ITM-11547,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Nadec Apple200,نادك شراب التفاح200مل,Nadec Syrup Apple200 200ml,ITM-05864,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Nadec Banana 200,الكابتن نادك بالموز 200مل,Nadec Banana 200ml,ITM-02477,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Nadec Banana 200,نادك موزاريلا200جرام,Nadec Banana 200g,ITM-11025,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Nadec Banana 500,نادك موزاريلا500جرام,Nadec Banana 500g,ITM-11026,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Nadec Butter Salt 100,نادك زبدة طبيعية غير مملحة 100ج,Nadec Butter Salt 100g,ITM-15562,,Dairy & Eggs,g,,0.00,5.50,0,5,yes
Nadec Butter Salt 200,نادك زبدة طبيعية غير مملحة 200,Nadec Butter Salt 200,ITM-16134,,Dairy & Eggs,pcs,,0.00,12.00,0,5,yes
Nadec Cheese 140,نادك جبنة كريم قابلة 140جم,Nadec Cheese 140g,ITM-07234,,Dairy & Eggs,g,,0.00,6.00,0,5,yes
Nadec Cheese 2* 240,نادك جبنة شيدر2* 240جم,Nadec Cheese 2* 2 240g,ITM-14670,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 2* 240,نادك جبنة كريم2* 240جم,Nadec Cheese 2* 2 240g,ITM-14671,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 2*500,نادك جبنة شيدر 2*500ج عرض خاص,Nadec Cheese 2*500 2x500g,ITM-02290,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 2*500,نادك جبنة سائلة 2*500جم عرض خاص,Nadec Cheese Liquid 2*500 2x500g,ITM-11884,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 200,نادك جبنة شرائح ساندويتش 200جم,Nadec Cheese 200g,ITM-12191,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 240,نادك جبنة شيدر 240جم,Nadec Cheese 240g,ITM-09208,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 240,نادك جبنة كريم 240جم,Nadec Cheese 240g,ITM-09209,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 250,نادك جبنة فيتا باكت 250 جم,Nadec Cheese 250g,ITM-02291,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 500,نادك جبنة شيدر 500جم عرض خاص,Nadec Cheese 500g,ITM-09205,,Dairy & Eggs,g,,0.00,17.00,0,5,yes
Nadec Cheese 500,نادك جبنة فيتا باكت 500جم,Nadec Cheese 500g,ITM-09854,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 680,نادك جبنة شيدر 680ج,Nadec Cheese 680g,ITM-05979,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese 910,نادك جبنة كريم 910جم,Nadec Cheese 910g,ITM-08873,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese Eggs 450,نادك جبنة فيتا بيضاء قليلة الدسم 450ج,Nadec Cheese Eggs 450g,ITM-04575,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cheese Eggs 450,نادك جبنة فيتا بيضاء 450 ج,Nadec Cheese Eggs 450g,ITM-09855,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Cola 200,الكابتن نادك شكولاتة 200م,Nadec Cola 200m,ITM-02470,,Beverages,pcs,,0.00,0.00,0,5,yes
Nadec Cream 100,نادك قشطة طازجة ليت 100جم,Nadec Cream 100g,ITM-14437,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Nadec Drink 1,نادك مشروب المنجو 1لتر,Nadec Drink 1L,ITM-05665,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Drink 1.75,نادك مشروب قمر الدين 1.75لتر,Nadec Drink 1.75L,ITM-05959,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Drink 200,نادك مشروب قمر الدين 200مل,Nadec Drink 200ml,ITM-05960,,Beverages,ml,,0.00,0.00,0,5,yes
Nadec Juice 1.5,نادك عصير كوكتيل التوت 1.5 لتر,Nadec Juice 1.5L,ITM-18010,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice 1.5,نادك عصير فواكة مشكلة 1.5 لتر,Nadec Juice Mixed 1.5L,ITM-18011,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice 1.5,نادك عصير كيوي وليمون 1.5 لتر,Nadec Juice 1.5L,ITM-18012,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice 1.50,نادك عصير فواكة مشكلة 1.50لتر,Nadec Juice Mixed 1.50L,ITM-17762,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice 1.75,نادك عصير الرمان 1.75لتر,Nadec Juice 1.75L,ITM-12554,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice 3*900,نادك كافيتا عصير 3*900مل,Nadec Juice 3*900 3x900ml,ITM-03952,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice Apple 1,نادك عصير تفاح 1لتر,Nadec Juice Apple 1L,ITM-11866,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice Apple 300,نادك عصير كوكتيل تفاح 300 مل,Nadec Juice Apple 300ml,ITM-05599,,Beverages,ml,,0.00,0.00,0,5,yes
Nadec Juice Dates 200,نادك عصير تمر هندى 200مل,Nadec Juice Dates 200ml,ITM-17678,,Beverages,ml,,0.00,0.00,0,5,yes
Nadec Juice Mango 1.5,نادك عصير مانجو مع اللب 1.5 لتر,Nadec Juice Mango 1.5L,ITM-18009,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice Mango 1.75,نادك عصير مانجو مع اللب 1.75لتر,Nadec Juice Mango 1.75L,ITM-15861,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice Mango 200,نادك عصير مانجو وفواكة 200مل,Nadec Juice Mango 200ml,ITM-17841,,Beverages,ml,,0.00,0.00,0,5,yes
Nadec Juice Mango 300,نادك عصير مانجو 300مل,Nadec Juice Mango 300ml,ITM-05664,,Beverages,ml,,0.00,0.00,0,5,yes
Nadec Juice Mango1.50,نادك عصير مانجو1.50لتر,Nadec Juice Mango1.50 1.50L,ITM-17761,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Juice Orange 200,نادك عصير كوكتيل البرتقال 200مل,Nadec Juice Orange 200ml,ITM-14869,,Beverages,ml,,0.00,0.00,0,5,yes
Nadec Juice Strawberry 1.50,نادك عصير الفراولة بريميوم1.50لتر,Nadec Juice Strawberry 1.50L,ITM-17760,,Beverages,L,,0.00,0.00,0,5,yes
Nadec Kiwi Lmn 1.5Ltr,Nadec Kiwi Lmn 1.5Ltr,Nadec Kiwi Lmn 1.5Ltr,1238,,General,L,,0.00,12.00,0,5,yes
Nadec Laban 1.75,نادك لبن عيران 1.75لتر,Nadec Laban 1.75L,ITM-08989,,Dairy & Eggs,L,,0.00,9.50,0,5,yes
Nadec Laban 180,نادك لبن عيران 180مل,Nadec Laban 180ml,ITM-08657,,Dairy & Eggs,ml,,0.00,0.00,0,5,yes
Nadec Laban 2.9,نادك لبن كامل الدسم طازج 2.9لتر,Nadec Laban 2.9L,ITM-13423,,Dairy & Eggs,L,,0.00,0.00,0,5,yes
Nadec Laban 200Ml,Nadec Laban 200Ml,Nadec Laban 200Ml,1233,,Dairy & Eggs,ml,,0.00,1.50,0,5,yes
Nadec Laban 225,نادك لبن عيران225مل,Nadec Laban 225ml,ITM-15070,,Dairy & Eggs,ml,,0.00,0.00,0,5,yes
Nadec Laban Strawberry 360,نادك لبن بالفراولة 360مل,Nadec Laban Strawberry 360ml,ITM-15668,,Dairy & Eggs,ml,,0.00,2.50,0,5,yes
Nadec Laban225,نادك لبن225مل,Nadec Laban225 225ml,ITM-15069,,Dairy & Eggs,ml,,0.00,0.00,0,5,yes
Nadec Mango 1.75,نادك مانجو ليتشي بريميوم 1.75لتر,Nadec Mango 1.75L,ITM-07536,,Fresh Produce,L,,0.00,0.00,0,5,yes
Nadec Mango 1.75,نادك شراب المانجو وفواكة مشكلة 1.75لتر,Nadec Syrup Mango Mixed 1.75L,ITM-13593,,Fresh Produce,L,,0.00,0.00,0,5,yes
Nadec Mango 125,نادك شراب مانجو 125مل,Nadec Syrup Mango 125ml,ITM-15019,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Nadec Mango 200,نادك شراب مانجو 200م,Nadec Syrup Mango 200m,ITM-09868,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
